ticker,rows,start,end,shares_rows,shares_start,shares_end,shares_status,shares_missing,turnover_missing,status
LDOS,4080,2006-10-17,2022-12-30,235,2015-10-30,2022-11-05,ok,2275.0,2275.0,ok
LDP,2624,2012-07-30,2022-12-30,35,2019-09-12,2022-04-07,ok,1791.0,1791.0,ok
LEA,3309,2009-11-09,2022-12-30,234,2015-10-23,2022-12-31,ok,1499.0,1499.0,ok
LEG,5787,2000-01-03,2022-12-30,211,2015-11-04,2022-11-08,ok,3985.0,3985.0,ok
LEN,5787,2000-01-03,2022-12-30,905,2015-10-09,2022-12-31,ok,3967.0,3967.0,ok
LEN-B,4959,2003-04-23,2022-12-30,897,2011-10-11,2022-12-31,ok,2134.0,2134.0,ok
LEO,5787,2000-01-03,2022-12-30,197,2013-04-12,2022-10-19,ok,3338.0,3338.0,ok
LEU,5787,2000-01-03,2022-12-30,268,2014-09-30,2022-12-04,ok,3708.0,3708.0,ok
LEVI,954,2019-03-21,2022-12-30,165,2019-03-21,2022-10-22,ok,0.0,0.0,ok
LFT,2463,2013-03-22,2022-12-30,39,2020-12-29,2022-12-08,ok,1957.0,1957.0,ok
LFT$A,0,,,0,,,empty_ohlc,,,empty
LGI,4703,2004-04-28,2022-12-30,209,2005-03-16,2022-10-23,ok,222.0,222.0,ok
LH,5787,2000-01-03,2022-12-30,170,2015-10-30,2022-11-05,ok,3982.0,3982.0,ok
LHX,5787,2000-01-03,2022-12-30,85,2019-07-13,2022-11-05,ok,4912.0,4912.0,ok
LII,5787,2000-01-03,2022-12-30,246,2015-10-19,2022-10-30,ok,3973.0,3973.0,ok
LION,212,2022-03-01,2022-12-30,115,2015-11-06,2022-11-02,ok,0.0,0.0,ok
LITB,2411,2013-06-06,2022-12-30,206,2016-09-06,2022-11-02,ok,819.0,819.0,ok
LLY,5787,2000-01-03,2022-12-30,210,2015-04-23,2022-11-05,ok,3849.0,3849.0,ok
LMND,630,2020-07-02,2022-12-30,84,2020-07-03,2022-11-16,ok,1.0,1.0,ok
LMT,5787,2000-01-03,2022-12-30,209,2015-10-22,2022-10-20,ok,3976.0,3976.0,ok
LNC,5787,2000-01-03,2022-12-30,237,2015-10-29,2022-12-31,ok,3981.0,3981.0,ok
LNC$D,0,,,0,,,empty_ohlc,,,empty
LND,2676,2012-05-15,2022-12-30,897,2017-05-01,2022-12-29,ok,1247.0,1247.0,ok
LNG,5787,2000-01-03,2022-12-30,211,2015-11-11,2022-11-09,ok,3990.0,3990.0,ok
LNN,5787,2000-01-03,2022-12-30,231,2015-10-20,2022-11-26,ok,3974.0,3974.0,ok
LOAR,0,,,0,,,empty_ohlc,,,empty
LOB,1875,2015-07-23,2022-12-30,278,2015-11-13,2022-11-05,ok,80.0,80.0,ok
LOB$A,0,,,0,,,empty_ohlc,,,empty
LOCL,431,2021-04-19,2022-12-30,35,2021-11-27,2022-11-17,ok,156.0,156.0,ok
LOMA,1300,2017-11-01,2022-12-30,879,2017-11-01,2022-12-31,ok,0.0,0.0,ok
LOW,5787,2000-01-03,2022-12-30,197,2015-12-02,2022-11-29,ok,4004.0,4004.0,ok
LPG,2179,2014-05-08,2022-12-30,232,2015-12-08,2022-11-05,ok,400.0,400.0,ok
LPL,4645,2004-07-22,2022-12-30,994,2017-04-29,2022-12-25,ok,3216.0,3216.0,ok
LPX,5787,2000-01-03,2022-12-30,238,2015-11-03,2022-11-09,ok,3984.0,3984.0,ok
LRN,3789,2007-12-13,2022-12-30,234,2015-10-28,2022-12-07,ok,1982.0,1982.0,ok
LSPD,581,2020-09-11,2022-12-30,429,2020-09-22,2022-12-31,ok,7.0,7.0,ok
LTC,5787,2000-01-03,2022-12-30,215,2015-11-02,2022-11-11,ok,3983.0,3983.0,ok
LTH,311,2021-10-07,2022-12-30,54,2021-10-08,2022-11-13,ok,1.0,1.0,ok
LTM,0,,,0,,,empty_ohlc,,,empty
LU,546,2020-10-30,2022-12-30,76,2020-10-31,2022-11-04,ok,1.0,1.0,ok
LUCK,427,2021-04-23,2022-12-30,0,,,missing,427.0,427.0,ok
LUMN,5787,2000-01-03,2022-12-30,49,2020-09-22,2022-11-09,ok,5213.0,5213.0,ok
LUV,5787,2000-01-03,2022-12-30,194,2015-10-29,2022-11-01,ok,3981.0,3981.0,ok
LUXE,491,2021-01-21,2022-12-30,0,,,missing,491.0,491.0,ok
LVS,4543,2004-12-15,2022-12-30,203,2015-11-16,2022-11-11,ok,2749.0,2749.0,ok
LVWR,529,2020-11-24,2022-12-30,24,2022-10-01,2022-12-31,ok,466.0,466.0,ok
LVWR-W,0,,,0,,,empty_ohlc,,,empty
LW,1545,2016-11-10,2022-12-30,205,2017-01-10,2022-12-05,ok,40.0,40.0,ok
LXFR,2578,2012-10-03,2022-12-30,386,2016-08-09,2022-12-30,ok,967.0,967.0,ok
LXP,5787,2000-01-03,2022-12-30,260,2015-11-06,2022-11-22,ok,3987.0,3987.0,ok
LXP$C,0,,,0,,,empty_ohlc,,,empty
LXU,5787,2000-01-03,2022-12-30,226,2015-11-09,2022-11-09,ok,3988.0,3988.0,ok
LYB,3193,2010-04-28,2022-12-30,208,2015-10-23,2022-11-11,ok,1383.0,1383.0,ok
LYG,5310,2001-11-28,2022-12-30,1000,2017-04-29,2022-12-31,ok,3881.0,3881.0,ok
LYV,4286,2005-12-21,2022-12-30,218,2015-10-29,2022-12-07,ok,2480.0,2480.0,ok
LZB,5787,2000-01-03,2022-12-30,253,2015-11-17,2022-12-06,ok,3994.0,3994.0,ok
LZM,265,2021-12-13,2022-12-30,0,,,missing,265.0,265.0,ok
LZM-W,0,,,0,,,empty_ohlc,,,empty
M,5787,2000-01-03,2022-12-30,203,2015-12-01,2022-12-03,ok,4003.0,4003.0,ok
MA,4180,2006-05-25,2022-12-30,256,2015-07-29,2022-12-07,ok,2309.0,2309.0,ok
MAA,5787,2000-01-03,2022-12-30,261,2015-10-30,2022-12-28,ok,3982.0,3982.0,ok
MAA$I,0,,,0,,,empty_ohlc,,,empty
MAC,5787,2000-01-03,2022-12-30,232,2015-11-05,2022-12-10,ok,3986.0,3986.0,ok
MAGN,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
MAIN,3835,2007-10-09,2022-12-30,209,2015-11-06,2022-12-05,ok,2035.0,2035.0,ok
MAN,5787,2000-01-03,2022-12-30,248,2015-10-30,2022-11-11,ok,3982.0,3982.0,ok
MANE,2484,2008-12-30,2022-03-02,0,,,missing,2484.0,2484.0,ok
MANU,2615,2012-08-10,2022-12-30,204,2015-10-15,2022-12-14,ok,799.0,799.0,ok
MAS,5787,2000-01-03,2022-12-30,187,2015-10-27,2022-10-28,ok,3979.0,3979.0,ok
MATV,5787,2000-01-03,2022-12-30,17,2022-07-07,2022-11-16,ok,5663.0,5663.0,ok
MATX,5787,2000-01-03,2022-12-30,261,2015-11-05,2022-11-19,ok,3986.0,3986.0,ok
MAX,548,2020-10-28,2022-12-30,58,2020-10-31,2021-11-02,ok,3.0,3.0,ok
MBC,15,2022-12-09,2022-12-30,3,2022-12-17,2022-12-25,ok,6.0,6.0,ok
MBI,5787,2000-01-03,2022-12-30,234,2015-11-04,2022-12-30,ok,3985.0,3985.0,ok
MC,2194,2014-04-16,2022-12-30,175,2015-11-04,2021-09-29,ok,392.0,392.0,ok
MCB,1295,2017-11-08,2022-12-30,380,2017-11-28,2022-11-02,ok,13.0,13.0,ok
MCD,5787,2000-01-03,2022-12-30,243,2015-11-04,2022-11-11,ok,3985.0,3985.0,ok
MCI,5787,2000-01-03,2022-12-30,242,2016-12-06,2022-11-06,ok,4259.0,4259.0,ok
MCK,5787,2000-01-03,2022-12-30,208,2015-10-29,2022-12-29,ok,3981.0,3981.0,ok
MCN,4638,2004-08-02,2022-12-30,213,2007-07-13,2022-11-02,ok,742.0,742.0,ok
MCO,5787,2000-01-03,2022-12-30,206,2015-10-30,2022-11-05,ok,3982.0,3982.0,ok
MCR,5787,2000-01-03,2022-12-30,198,2014-08-25,2022-11-06,ok,3683.0,3683.0,ok
MCS,5787,2000-01-03,2022-12-30,274,2015-10-06,2022-11-27,ok,3964.0,3964.0,ok
MCY,5787,2000-01-03,2022-12-30,228,2015-08-24,2022-10-22,ok,3934.0,3934.0,ok
MD,5787,2000-01-03,2022-12-30,268,2015-11-05,2022-11-09,ok,3986.0,3986.0,ok
MDST,0,,,0,,,empty_ohlc,,,empty
MDT,5787,2000-01-03,2022-12-30,225,2015-07-09,2022-12-07,ok,3902.0,3902.0,ok
MDU,5787,2000-01-03,2022-12-30,211,2015-11-06,2022-11-11,ok,3987.0,3987.0,ok
MDV,223,2022-02-11,2022-12-30,19,2022-02-12,2022-11-22,ok,1.0,1.0,ok
MDV$A,0,,,0,,,empty_ohlc,,,empty
MEC,920,2019-05-09,2022-12-30,143,2019-05-12,2022-11-09,ok,2.0,2.0,ok
MED,5787,2000-01-03,2022-12-30,214,2015-11-06,2022-11-09,ok,3987.0,3987.0,ok
MEG,616,2020-07-23,2022-12-30,132,2016-02-29,2022-11-12,ok,0.0,0.0,ok
MEGI,297,2021-10-27,2022-12-30,0,,,missing,297.0,297.0,ok
MEI,5787,2000-01-03,2022-12-30,266,2015-12-10,2022-12-06,ok,4010.0,4010.0,ok
MER$K,0,,,0,,,empty_ohlc,,,empty
MET,5722,2000-04-05,2022-12-30,202,2015-11-06,2022-11-09,ok,3922.0,3922.0,ok
MET$A,0,,,0,,,empty_ohlc,,,empty
MET$E,0,,,0,,,empty_ohlc,,,empty
MET$F,0,,,0,,,empty_ohlc,,,empty
MFA,5787,2000-01-03,2022-12-30,249,2015-11-04,2022-11-09,ok,3985.0,3985.0,ok
MFA$B,0,,,0,,,empty_ohlc,,,empty
MFA$C,0,,,0,,,empty_ohlc,,,empty
MFAN,0,,,0,,,empty_ohlc,,,empty
MFAO,0,,,0,,,empty_ohlc,,,empty
MFC,5787,2000-01-03,2022-12-30,946,2017-04-30,2022-12-24,ok,4358.0,4358.0,ok
MFG,4064,2006-11-08,2022-12-30,971,2017-04-29,2022-12-30,ok,2635.0,2635.0,ok
MFM,5787,2000-01-03,2022-12-30,204,2013-08-23,2022-11-22,ok,3431.0,3431.0,ok
MFSB,0,,,0,,,empty_ohlc,,,empty
MFSG,0,,,0,,,empty_ohlc,,,empty
MFSI,0,,,0,,,empty_ohlc,,,empty
MFSM,0,,,0,,,empty_ohlc,,,empty
MFSV,0,,,0,,,empty_ohlc,,,empty
MG,3331,2009-10-08,2022-12-30,273,2015-10-13,2022-11-11,ok,1513.0,1513.0,ok
MGA,5787,2000-01-03,2022-12-30,451,2017-05-02,2022-12-30,ok,4359.0,4359.0,ok
MGF,5787,2000-01-03,2022-12-30,217,2013-08-23,2022-12-31,ok,3431.0,3431.0,ok
MGM,5787,2000-01-03,2022-12-30,214,2015-11-06,2022-11-08,ok,3987.0,3987.0,ok
MGR,948,2019-03-29,2022-12-30,25,2017-04-29,2017-07-12,ok,0.0,0.0,ok
MGRB,569,2020-09-29,2022-12-30,0,,,missing,569.0,569.0,ok
MGRD,364,2021-07-23,2022-12-30,0,,,missing,364.0,364.0,ok
MGRE,0,,,0,,,empty_ohlc,,,empty
MGY,1387,2017-06-29,2022-12-30,257,2017-08-10,2022-11-11,ok,29.0,29.0,ok
MH,0,,,0,,,empty_ohlc,,,empty
MHD,5787,2000-01-03,2022-12-30,218,2014-06-16,2022-11-04,ok,3634.0,3634.0,ok
MHF,5787,2000-01-03,2022-12-30,220,2014-01-28,2022-11-03,ok,3538.0,3538.0,ok
MHK,5787,2000-01-03,2022-12-30,234,2015-11-10,2022-11-01,ok,3989.0,3989.0,ok
MHLA,2878,2011-07-27,2022-12-30,55,2018-03-24,2018-08-02,ok,1676.0,1676.0,ok
MHN,5787,2000-01-03,2022-12-30,226,2013-06-14,2022-11-03,ok,3382.0,3382.0,ok
MHNC,2289,2013-11-27,2022-12-30,0,,,missing,2289.0,2289.0,ok
MHO,5787,2000-01-03,2022-12-30,231,2015-10-23,2022-11-01,ok,3977.0,3977.0,ok
MIAX,0,,,0,,,empty_ohlc,,,empty
MICC,0,,,0,,,empty_ohlc,,,empty
MIN,5787,2000-01-03,2022-12-30,178,2013-08-23,2022-12-28,ok,3431.0,3431.0,ok
MIR,596,2020-08-20,2022-12-30,77,2021-10-22,2023-01-01,ok,296.0,296.0,ok
MITN,0,,,0,,,empty_ohlc,,,empty
MITP,0,,,0,,,empty_ohlc,,,empty
MITT,2896,2011-06-30,2022-12-30,282,2015-11-05,2022-11-25,ok,1095.0,1095.0,ok
MITT$A,0,,,0,,,empty_ohlc,,,empty
MITT$B,0,,,0,,,empty_ohlc,,,empty
MITT$C,0,,,0,,,empty_ohlc,,,empty
MIY,5787,2000-01-03,2022-12-30,243,2015-09-17,2022-11-05,ok,3951.0,3951.0,ok
MKC,5787,2000-01-03,2022-12-30,909,2015-10-05,2022-12-31,ok,3963.0,3963.0,ok
MKC-V,4843,2003-10-07,2022-12-30,896,2015-10-05,2022-12-31,ok,3019.0,3019.0,ok
MKL,5787,2000-01-03,2022-12-30,187,2015-11-05,2022-11-05,ok,3986.0,3986.0,ok
MLI,5787,2000-01-03,2022-12-30,237,2015-10-21,2022-11-02,ok,3975.0,3975.0,ok
MLM,5787,2000-01-03,2022-12-30,217,2015-11-05,2022-11-05,ok,3986.0,3986.0,ok
MLP,5787,2000-01-03,2022-12-30,224,2015-08-24,2022-11-05,ok,3934.0,3934.0,ok
MLR,5787,2000-01-03,2022-12-30,194,2015-11-05,2022-11-02,ok,3986.0,3986.0,ok
MMD,2620,2012-08-03,2022-12-30,152,2019-06-27,2022-11-05,ok,1734.0,1734.0,ok
MMI,2308,2013-10-31,2022-12-30,245,2015-11-09,2022-12-24,ok,509.0,509.0,ok
MMID,0,,,0,,,empty_ohlc,,,empty
MMKT,0,,,0,,,empty_ohlc,,,empty
MMM,5787,2000-01-03,2022-12-30,190,2015-10-29,2022-10-29,ok,3981.0,3981.0,ok
MMS,5787,2000-01-03,2022-12-30,233,2015-11-16,2022-12-31,ok,3993.0,3993.0,ok
MMT,5787,2000-01-03,2022-12-30,224,2014-08-25,2022-12-24,ok,3683.0,3683.0,ok
MMU,5787,2000-01-03,2022-12-30,227,2014-08-28,2022-11-25,ok,3686.0,3686.0,ok
MNR,0,,,0,,,empty_ohlc,,,empty
MNSO,557,2020-10-15,2022-12-30,132,2020-10-16,2022-12-31,ok,1.0,1.0,ok
MNTN,0,,,0,,,empty_ohlc,,,empty
MO,5787,2000-01-03,2022-12-30,200,2015-11-04,2022-12-07,ok,3985.0,3985.0,ok
MOD,5787,2000-01-03,2022-12-30,231,2015-10-30,2022-11-09,ok,3982.0,3982.0,ok
MOG-A,5787,2000-01-03,2022-12-30,799,2015-11-16,2022-12-31,ok,3993.0,3993.0,ok
MOG-B,5787,2000-01-03,2022-12-30,777,2015-11-16,2022-12-31,ok,3993.0,3993.0,ok
MOGU,1025,2018-12-06,2022-12-30,223,2018-12-17,2022-12-22,ok,7.0,7.0,ok
MOH,4910,2003-07-02,2022-12-30,190,2015-10-30,2022-10-29,ok,3105.0,3105.0,ok
MOS,5787,2000-01-03,2022-12-30,221,2015-11-03,2022-11-11,ok,3984.0,3984.0,ok
MOV,5787,2000-01-03,2022-12-30,227,2015-11-24,2022-03-11,ok,3999.0,3999.0,ok
MP,638,2020-06-22,2022-12-30,93,2020-11-25,2022-12-11,ok,110.0,110.0,ok
MPA,5787,2000-01-03,2022-12-30,227,2015-06-15,2022-11-04,ok,3885.0,3885.0,ok
MPC,2900,2011-06-24,2022-12-30,199,2015-12-04,2022-11-05,ok,1119.0,1119.0,ok
MPLX,2561,2012-10-26,2022-12-30,238,2015-12-07,2022-11-06,ok,781.0,781.0,ok
MPT,4402,2005-07-08,2022-12-30,0,,,missing,4402.0,4402.0,ok
MPV,5787,2000-01-03,2022-12-30,210,2016-03-21,2022-10-22,ok,4078.0,4078.0,ok
MPX,5495,2001-03-01,2022-12-30,271,2015-10-30,2022-11-01,ok,3690.0,3690.0,ok
MQT,5787,2000-01-03,2022-12-30,306,2013-06-14,2022-12-28,ok,3382.0,3382.0,ok
MQY,5787,2000-01-03,2022-12-30,217,2014-06-16,2022-10-25,ok,3634.0,3634.0,ok
MRK,5787,2000-01-03,2022-12-30,229,2015-11-06,2022-12-04,ok,3987.0,3987.0,ok
MRP,0,,,0,,,empty_ohlc,,,empty
MRSH,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
MS,5787,2000-01-03,2022-12-30,219,2015-11-03,2022-11-09,ok,3984.0,3984.0,ok
MS$A,0,,,0,,,empty_ohlc,,,empty
MS$E,0,,,0,,,empty_ohlc,,,empty
MS$F,0,,,0,,,empty_ohlc,,,empty
MS$I,0,,,0,,,empty_ohlc,,,empty
MS$K,0,,,0,,,empty_ohlc,,,empty
MS$L,0,,,0,,,empty_ohlc,,,empty
MS$O,0,,,0,,,empty_ohlc,,,empty
MS$P,0,,,0,,,empty_ohlc,,,empty
MS$Q,0,,,0,,,empty_ohlc,,,empty
MSA,5787,2000-01-03,2022-12-30,271,2015-10-22,2022-11-02,ok,3976.0,3976.0,ok
MSB,5787,2000-01-03,2022-12-30,209,2015-09-04,2022-11-11,ok,3943.0,3943.0,ok
MSC,1058,2018-10-18,2022-12-30,245,2018-10-18,2022-11-08,ok,0.0,0.0,ok
MSCI,3808,2007-11-15,2022-12-30,258,2015-10-30,2022-10-29,ok,2003.0,2003.0,ok
MSD,5787,2000-01-03,2022-12-30,165,2015-05-11,2022-10-23,ok,3861.0,3861.0,ok
MSDL,0,,,0,,,empty_ohlc,,,empty
MSGE,0,,,0,,,empty_ohlc,,,empty
MSGS,1836,2015-09-17,2022-12-30,194,2020-04-22,2022-11-05,ok,1156.0,1156.0,ok
MSI,5787,2000-01-03,2022-12-30,200,2015-12-04,2022-11-09,ok,4006.0,4006.0,ok
MSIF,0,,,0,,,empty_ohlc,,,empty
MSM,5787,2000-01-03,2022-12-30,252,2015-12-11,2022-12-18,ok,4011.0,4011.0,ok
MT,5787,2000-01-03,2022-12-30,1008,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
MTB,5787,2000-01-03,2022-12-30,205,2015-10-30,2022-11-11,ok,3982.0,3982.0,ok
MTB$H,0,,,0,,,empty_ohlc,,,empty
MTB$J,0,,,0,,,empty_ohlc,,,empty
MTB$K,0,,,0,,,empty_ohlc,,,empty
MTD,5787,2000-01-03,2022-12-30,233,2015-11-06,2022-12-31,ok,3987.0,3987.0,ok
MTDR,2747,2012-02-02,2022-12-30,231,2015-11-06,2022-11-05,ok,947.0,947.0,ok
MTG,5787,2000-01-03,2022-12-30,219,2015-11-09,2022-11-05,ok,3988.0,3988.0,ok
MTH,5787,2000-01-03,2022-12-30,222,2015-10-30,2022-11-01,ok,3982.0,3982.0,ok
MTN,5787,2000-01-03,2022-12-30,218,2015-12-07,2022-12-31,ok,4007.0,4007.0,ok
MTR,5787,2000-01-03,2022-12-30,332,2015-08-24,2022-11-01,ok,3934.0,3934.0,ok
MTRN,5787,2000-01-03,2022-12-30,227,2015-11-02,2022-11-05,ok,3983.0,3983.0,ok
MTUS,2150,2014-06-19,2022-12-30,0,,,missing,2150.0,2150.0,ok
MTW,5787,2000-01-03,2022-12-30,240,2015-11-03,2022-11-11,ok,3984.0,3984.0,ok
MTX,5787,2000-01-03,2022-12-30,267,2015-10-23,2022-11-01,ok,3977.0,3977.0,ok
MTZ,5787,2000-01-03,2022-12-30,212,2015-11-04,2022-11-09,ok,3985.0,3985.0,ok
MUA,5787,2000-01-03,2022-12-30,248,2015-06-15,2022-11-05,ok,3885.0,3885.0,ok
MUC,5787,2000-01-03,2022-12-30,217,2013-06-14,2022-11-04,ok,3382.0,3382.0,ok
MUE,5787,2000-01-03,2022-12-30,202,2014-06-16,2022-11-03,ok,3634.0,3634.0,ok
MUFG,5473,2001-04-02,2022-12-30,862,2018-04-05,2023-01-01,ok,4278.0,4278.0,ok
MUJ,5787,2000-01-03,2022-12-30,235,2015-06-15,2022-11-04,ok,3885.0,3885.0,ok
MUR,5787,2000-01-03,2022-12-30,200,2015-11-06,2022-11-09,ok,3987.0,3987.0,ok
MUSA,2360,2013-08-19,2022-12-30,245,2015-08-24,2022-10-29,ok,507.0,507.0,ok
MUSE,0,,,0,,,empty_ohlc,,,empty
MUX,5787,2000-01-03,2022-12-30,236,2015-11-19,2022-12-28,ok,3996.0,3996.0,ok
MVF,5787,2000-01-03,2022-12-30,200,2015-06-15,2022-11-04,ok,3885.0,3885.0,ok
MVO,4017,2007-01-19,2022-12-30,174,2007-01-19,2022-11-10,ok,0.0,0.0,ok
MVT,5787,2000-01-03,2022-12-30,338,2015-06-15,2022-11-04,ok,3885.0,3885.0,ok
MWA,4179,2006-05-26,2022-12-30,240,2015-11-24,2022-12-22,ok,2391.0,2391.0,ok
MX,2973,2011-03-11,2022-12-30,246,2015-11-06,2022-11-10,ok,1173.0,1173.0,ok
MXE,5787,2000-01-03,2022-12-30,234,2015-10-20,2022-11-02,ok,3974.0,3974.0,ok
MXF,5787,2000-01-03,2022-12-30,188,2015-11-09,2022-11-01,ok,3988.0,3988.0,ok
MYD,5787,2000-01-03,2022-12-30,207,2014-06-16,2022-11-04,ok,3634.0,3634.0,ok
MYE,5787,2000-01-03,2022-12-30,235,2015-11-06,2022-11-02,ok,3987.0,3987.0,ok
MYI,5787,2000-01-03,2022-12-30,203,2013-06-14,2022-11-04,ok,3382.0,3382.0,ok
MYN,5787,2000-01-03,2022-12-30,200,2013-06-14,2022-11-03,ok,3382.0,3382.0,ok
NABL,368,2021-07-19,2022-12-30,47,2021-07-22,2022-11-16,ok,3.0,3.0,ok
NAC,5787,2000-01-03,2022-12-30,210,2014-06-25,2022-11-04,ok,3641.0,3641.0,ok
NAD,5787,2000-01-03,2022-12-30,200,2011-06-06,2022-10-23,ok,2873.0,2873.0,ok
NAN,5787,2000-01-03,2022-12-30,202,2015-06-09,2022-11-04,ok,3881.0,3881.0,ok
NAT,5787,2000-01-03,2022-12-30,197,2015-11-13,2022-11-25,ok,3992.0,3992.0,ok
NATL,0,,,0,,,empty_ohlc,,,empty
NAZ,5787,2000-01-03,2022-12-30,218,2013-04-11,2022-11-10,ok,3337.0,3337.0,ok
NBB,3193,2010-04-28,2022-12-30,135,2019-06-27,2022-12-08,ok,2307.0,2307.0,ok
NBHC,2587,2012-09-20,2022-12-30,267,2015-11-09,2022-11-10,ok,788.0,788.0,ok
NBR,5787,2000-01-03,2022-12-30,216,2015-11-06,2022-11-01,ok,3987.0,3987.0,ok
NBXG,404,2021-05-26,2022-12-30,10,2022-07-09,2022-11-04,ok,282.0,282.0,ok
NC,5787,2000-01-03,2022-12-30,233,2015-11-03,2022-11-09,ok,3984.0,3984.0,ok
NCA,5787,2000-01-03,2022-12-30,179,2013-06-25,2022-11-04,ok,3389.0,3389.0,ok
NCDL,0,,,0,,,empty_ohlc,,,empty
NCLH,2506,2013-01-18,2022-12-30,229,2015-11-04,2022-12-08,ok,704.0,704.0,ok
NCV,4975,2003-03-31,2022-12-30,187,2015-04-24,2022-11-04,ok,3038.0,3038.0,ok
NCV$A,0,,,0,,,empty_ohlc,,,empty
NCZ,4892,2003-07-29,2022-12-30,191,2015-04-24,2022-11-01,ok,2955.0,2955.0,ok
NCZ$A,0,,,0,,,empty_ohlc,,,empty
NDMO,591,2020-08-27,2022-12-30,87,2021-06-29,2022-12-31,ok,210.0,210.0,ok
NE,395,2021-06-09,2022-12-30,219,2015-11-04,2022-12-28,ok,0.0,0.0,ok
NE-A,0,,,0,,,empty_ohlc,,,empty
NE-W,0,,,0,,,empty_ohlc,,,empty
NEA,5025,2003-01-16,2022-12-30,276,2013-06-03,2022-12-31,ok,2611.0,2611.0,ok
NEE,5787,2000-01-03,2022-12-30,210,2015-10-30,2022-11-08,ok,3982.0,3982.0,ok
NEE$N,0,,,0,,,empty_ohlc,,,empty
NEE$S,0,,,0,,,empty_ohlc,,,empty
NEE$T,0,,,0,,,empty_ohlc,,,empty
NEE$U,0,,,0,,,empty_ohlc,,,empty
NEM,5787,2000-01-03,2022-12-30,210,2015-10-29,2022-12-08,ok,3981.0,3981.0,ok
NET,832,2019-09-13,2022-12-30,114,2019-09-16,2022-12-07,ok,1.0,1.0,ok
NEU,5787,2000-01-03,2022-12-30,219,2015-10-27,2022-10-27,ok,3979.0,3979.0,ok
NEXA,1303,2017-10-27,2022-12-30,341,2017-10-18,2022-11-10,ok,0.0,0.0,ok
NFG,5787,2000-01-03,2022-12-30,222,2015-11-20,2022-11-23,ok,3997.0,3997.0,ok
NFJ,4492,2005-03-01,2022-12-30,194,2015-04-24,2022-10-23,ok,2555.0,2555.0,ok
NGG,4379,2005-08-10,2022-12-30,806,2017-04-30,2022-12-31,ok,2950.0,2950.0,ok
NGL,2928,2011-05-16,2022-12-30,190,2015-11-17,2022-11-23,ok,1135.0,1135.0,ok
NGL$B,0,,,0,,,empty_ohlc,,,empty
NGL$C,0,,,0,,,empty_ohlc,,,empty
NGS,5084,2002-10-22,2022-12-30,224,2015-11-06,2022-12-11,ok,3284.0,3284.0,ok
NGVC,2627,2012-07-25,2022-12-30,253,2015-12-10,2023-01-01,ok,850.0,850.0,ok
NGVT,1679,2016-05-03,2022-12-30,231,2016-05-16,2022-11-11,ok,9.0,9.0,ok
NHI,5787,2000-01-03,2022-12-30,209,2015-03-20,2022-11-10,ok,3826.0,3826.0,ok
NI,5787,2000-01-03,2022-12-30,205,2015-11-03,2022-11-05,ok,3984.0,3984.0,ok
NIC,2424,2013-05-17,2022-12-30,14,2022-05-26,2022-11-05,ok,2273.0,2273.0,ok
NIE,3993,2007-02-23,2022-12-30,174,2019-06-27,2022-12-31,ok,3107.0,3107.0,ok
NIM,5787,2000-01-03,2022-12-30,188,2013-06-28,2022-09-02,ok,3392.0,3392.0,ok
NIO,1084,2018-09-12,2022-12-30,310,2015-10-05,2022-12-31,ok,0.0,0.0,ok
NIQ,0,,,0,,,empty_ohlc,,,empty
NJR,5787,2000-01-03,2022-12-30,218,2015-11-24,2022-12-17,ok,3999.0,3999.0,ok
NKE,5787,2000-01-03,2022-12-30,229,2015-10-06,2022-12-07,ok,3964.0,3964.0,ok
NKX,5025,2003-01-16,2022-12-30,217,2014-06-19,2022-11-04,ok,2875.0,2875.0,ok
NL,5787,2000-01-03,2022-12-30,214,2015-08-24,2022-11-02,ok,3934.0,3934.0,ok
NLOP,0,,,0,,,empty_ohlc,,,empty
NLY,5787,2000-01-03,2022-12-30,221,2015-11-06,2022-11-09,ok,3987.0,3987.0,ok
NLY$F,0,,,0,,,empty_ohlc,,,empty
NLY$G,0,,,0,,,empty_ohlc,,,empty
NLY$I,0,,,0,,,empty_ohlc,,,empty
NLY$J,0,,,0,,,empty_ohlc,,,empty
NMAI,279,2021-11-22,2022-12-30,94,2022-03-12,2022-12-29,ok,76.0,76.0,ok
NMAX,0,,,0,,,empty_ohlc,,,empty
NMCO,830,2019-09-17,2022-12-30,64,2021-01-09,2022-11-03,ok,332.0,332.0,ok
NMG,499,2021-01-08,2022-12-30,242,2021-05-25,2022-12-30,ok,94.0,94.0,ok
NMI,5787,2000-01-03,2022-12-30,204,2014-06-17,2022-11-04,ok,3635.0,3635.0,ok
NMM,3810,2007-11-13,2022-12-30,240,2015-05-04,2022-11-27,ok,1879.0,1879.0,ok
NMR,5297,2001-12-17,2022-12-30,947,2017-05-01,2022-12-17,ok,3868.0,3868.0,ok
NMS,2073,2014-10-08,2022-12-30,111,2019-06-27,2022-11-01,ok,1187.0,1187.0,ok
NMT,5787,2000-01-03,2022-12-30,209,2014-07-15,2022-10-29,ok,3654.0,3654.0,ok
