ticker,status,failure_reason,request_start,request_end
OLED,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OLLI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OLMA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OLPX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OM,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OMAB,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OMCL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OMDA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OMER,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OMEX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OMH,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OMSE,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ON,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONB,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONBPO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONBPP,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONCH,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
ONCHU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONCHW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONCO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONEG,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONEW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONFO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONFOW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONMD,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ONMDW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
OPAL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPBK,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPENL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPENW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPENZ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPRA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPRT,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPTX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OPTXW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ORGNW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
ORIC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ORIQ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ORIQU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
ORIQW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ORIS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ORKA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
ORKT,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
ORMP,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OSIS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OSRH,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OSRHW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OSS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OST,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OSUR,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OSW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OTEX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OTGA,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
OTGAU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
OTGAW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OTLK,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OTLY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OUSTZ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OVBC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OVID,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OVLY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OWLS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXBRW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
OXLC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXLCG,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
OXLCI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXLCL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXLCN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXLCO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXLCP,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXLCZ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXSQ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OXSQH,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OYSE,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
OYSER,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OYSEU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OZK,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
OZKAP,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PAA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PACH,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PACHU,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
PACHW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
PAGP,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PAHC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PAL,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
PALI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PANL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PARK,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PASW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PATK,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PAVS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PAX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PAYO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PAYS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PBFS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PBHC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PBM,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PBMWW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PBYI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCAP,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCAPU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCAPW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
PCLA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCRX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCSA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCSC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCTTW,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
PCTY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCVX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PCYO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PDC,empty,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",2000-01-01,2023-01-01
PDEX,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PDFS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PDLB,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PDYN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PDYNW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PEBO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PECO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PEGA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PELI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PELIR,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PELIU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PENG,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PENN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PEPG,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PERI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PESI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PETZ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PFAI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PFIS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PFSA,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PFXNZ,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PGAC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PGACR,empty,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),2000-01-01,2023-01-01
PGACU,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PGC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PGEN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PGNY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PGY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PGYWW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PHAR,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PHIO,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PHOE,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PHUN,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PHVS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PI,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PICS,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PIIIW,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PKOH,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PLAB,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PLAY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PLBC,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PLBL,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PLBY,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PLCE,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
PLMK,empty,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),2000-01-01,2023-01-01
